date,fund_growth,benchmark_growth,fund_minus_benchmark
2016-07-26,110.9896118097321,116.44297306321076,-5.453361253478661
2016-07-27,110.88026243849099,116.94631230184144,-6.066049863350457
2016-07-28,110.66156369600874,117.2860504308283,-6.6244867348195555
2016-08-01,111.53635866593767,117.71070327070076,-6.1743446047630925
2016-08-02,111.70038272279935,117.71070327070076,-6.010320547901415
2016-08-03,112.62985237834883,116.77647407057638,-4.146621692227555
2016-08-04,113.28594860579553,117.0312446317147,-3.745296025919174
2016-08-08,112.73920174958994,118.98460012386148,-6.245398374271545
2016-08-09,113.61399671951887,119.57910000449284,-5.965103284973978
2016-08-10,113.01257517769274,119.91882051449205,-6.906245336799316
2016-08-11,113.0672498633133,118.81474427360878,-5.747494410295488
2016-08-15,114.32476763258612,119.49419410310102,-5.169426470514907
2016-08-16,114.05139420448333,118.81474427360878,-4.763350069125451
2016-08-17,114.81683980317113,118.98460012386148,-4.167760320690348
2016-08-18,113.66867140513942,118.72982956272315,-5.061158157583733
2016-08-22,113.44997266265719,116.69152412171549,-3.2415514590583
2016-08-23,113.55932203389831,117.88052388297821,-4.321201849079898
2016-08-24,114.32476763258612,117.54082099196663,-3.21605335938051
2016-08-25,114.5981410606889,118.89965898449441,-4.3015179238055055
2016-08-29,115.30891197375615,118.98460012386148,-3.67568815010533
2016-08-30,114.87151448879169,118.89965898449441,-4.028144495702719
2016-08-31,115.09021323127392,117.88052388297821,-2.7903106517042886
2016-09-01,113.50464734827776,117.2860504308283,-3.78140308255054
2016-09-05,115.58228540185894,119.40923534474632,-3.8269499428873814
2016-09-06,116.40240568616731,120.34344692588309,-3.941041239715773
2016-09-07,117.22252597047567,122.04204066638535,-4.819514695909675
2016-09-08,116.78512848551121,121.61739663600669,-4.83226815049548
2016-09-09,114.98086386003281,119.57910000449284,-4.5982361444600315
2016-09-12,114.65281574630946,116.94632111133527,-2.2935053650258084
2016-09-13,115.52761071623839,116.94632111133527,-1.4187103950968805
2016-09-19,118.15199562602515,120.59824391550286,-2.4462482894777082
2016-09-20,118.31601968288683,120.42839687474397,-2.112377191857135
2016-09-21,118.15199562602515,121.02288794588152,-2.8708923198563667
2016-09-22,118.80809185347185,121.27767612600748,-2.469584272535627
2016-09-28,117.87862219792237,120.59824391550286,-2.7196217175804946
2016-09-29,117.76927282668125,122.12695537727097,-4.357682550589729
2016-10-03,118.97211591033353,121.36261726537455,-2.3905013550410246
2016-10-04,118.42536905412794,121.87219362562647,-3.4468245714985244
2016-10-05,119.46418808091855,121.44751435727254,-1.983326276353992
2016-10-06,118.7534171678513,121.78725248625939,-3.0338353184080944
2016-10-11,116.18370694368508,121.36261726537455,-5.178910321689472
2016-10-12,115.52761071623839,122.72144644840851,-7.193835732170129
2016-10-13,113.94204483324222,121.78725248625939,-7.8452076530171695
2016-10-17,114.70749043193003,121.36261726537455,-6.655126833444527
2016-10-18,114.87151448879169,122.2118612786628,-7.340346789871106
2016-10-19,115.19956260251504,122.89131991764886,-7.691757315133813
2016-10-20,115.2542372881356,123.40089627790077,-8.146658989765172
2016-10-24,115.41826134499728,123.48580217929258,-8.0675408342953
2016-10-25,115.58228540185894,124.67481955954293,-9.092534157683986
2016-10-26,114.81683980317113,123.99535211106306,-9.178512307891921
2016-10-27,114.43411700382724,123.31596394802752,-8.881846944200277
2016-10-31,114.05139420448333,123.31596394802752,-9.264569743544186
2016-11-01,110.9896118097321,123.31596394802752,-12.32635213829542
2016-11-02,109.84144341170038,121.87219362562647,-12.030750213926083
2016-11-03,109.78676872607981,120.93796442550207,-11.15119569942226
2016-11-07,111.15363586659376,122.2968288465113,-11.143192979917544
2016-11-08,107.27173318753418,122.89131991764886,-15.619586730114676
2016-11-09,111.15363586659376,118.89965898449441,-7.7460231179006485
2016-11-10,108.20120284308366,122.2968288465113,-14.09562600342764
2016-11-14,107.21705850191361,119.06951483474711,-11.852456332833498
2016-11-15,107.7638053581192,118.72982956272315,-10.966024204603954
2016-11-16,108.25587752870422,118.89965898449441,-10.64378145579019
2016-11-17,109.24002186987425,119.23937068499981,-9.999348815125558
2016-11-21,110.3335155822854,119.74897347373317,-9.415457891447772
2016-11-22,110.71623838162931,121.36261726537455,-10.646378883745243
2016-11-23,110.06014215418261,121.95710833651209,-11.896966182329479
2016-11-24,110.16949152542372,121.27767612600748,-11.108184600583755
2016-11-28,110.93493712411154,121.87219362562647,-10.937256501514923
2016-11-29,110.66156369600874,121.70231134689232,-11.040747650883574
2016-11-30,110.22416621104429,121.78725248625939,-11.563086275215099
2016-12-01,108.85729907053035,122.2968288465113,-13.439529775980958
2016-12-05,109.84144341170038,120.76809095626174,-10.926647544561362
2016-12-06,110.11481683980318,122.2968288465113,-12.18201200670812
2016-12-07,111.09896118097322,122.2968288465113,-11.197867665538084
2016-12-08,111.48168398031711,123.8255226892918,-12.343838708974687
2016-12-12,110.77091306724988,123.74059916891235,-12.969686101662475
2016-12-13,111.372334609076,123.91044620967124,-12.53811160059523
2016-12-14,111.31765992345545,124.16522558030339,-12.847565656847934
2016-12-15,111.372334609076,123.99535211106306,-12.62301750198705
2016-12-19,109.5680699835976,122.04204066638535,-12.473970682787751
2016-12-20,109.5680699835976,121.87219362562647,-12.30412364202887
2016-12-21,108.85729907053035,121.78725248625939,-12.929953415729045
2016-12-22,108.41990158556588,120.25852340550364,-11.838621819937757
2016-12-26,108.69327501366868,120.25852340550364,-11.565248391834956
2016-12-27,110.00546746856206,120.17359107563038,-10.168123607068324
2016-12-28,109.9507927829415,121.61739663600669,-11.666603853065183
2016-12-29,110.93493712411154,121.02288794588152,-10.08795082176998
2017-01-03,111.59103335155824,122.12695537727097,-10.535922025712736
2017-01-04,112.7938764352105,122.04204066638535,-9.24816423117484
2017-01-05,113.1765992345544,123.14610809777481,-9.969508863220412
2017-01-09,112.35647895024604,123.06118457739537,-10.704705627149323
2017-01-10,113.28594860579553,122.97624343802829,-9.690294832232766
2017-01-11,114.10606889010388,122.97624343802829,-8.870174547924407
2017-01-12,113.66867140513942,124.25015791017664,-10.581486505037219
2017-01-16,113.94204483324222,122.2968288465113,-8.354784013269082
2017-01-17,114.05139420448333,122.80640520676323,-8.7550110022799
2017-01-18,113.44997266265719,122.55161702663726,-9.101644363980071
2017-01-19,114.10606889010388,122.2118612786628,-8.10579238855891
2017-01-23,114.98086386003281,123.57074331865965,-8.58987945862684
2017-02-02,115.69163477310006,123.8255226892918,-8.133887916191739
2017-02-06,116.78512848551121,124.42003137941697,-7.63490289390576
2017-02-07,117.93329688354292,124.50495489979642,-6.571658016253494
2017-02-08,118.80809185347185,124.76583044014873,-5.957738586676882
2017-02-09,119.35483870967742,125.20049967448921,-5.845660964811785
2017-02-13,120.44833242208858,126.85246476422711,-6.404132342138524
2017-02-14,121.21377802077639,127.28717804603666,-6.07340002526027
2017-02-15,120.66703116457082,128.5044034254836,-7.8373722609127725
2017-02-16,120.12028430836523,127.72190894683382,-7.601624638468593
2017-02-17,120.66703116457082,127.54802715790754,-6.880995993336725
2017-02-20,120.06560962274467,127.11329625711036,-7.047686634365689
2017-02-21,120.66703116457082,127.3741189404998,-6.707087775928983
2017-02-22,121.21377802077639,127.46106864445676,-6.247290623680371
2017-02-23,120.61235647895025,127.11329625711036,-6.500939778160117
2017-03-01,119.19081465281575,125.80912117370649,-6.618306520890741
2017-03-02,118.80809185347185,126.15690237054669,-7.348810517074838
2017-03-06,119.5188627665391,125.46136640534772,-5.942503638808617
2017-03-07,119.62821213778021,125.98302939111421,-6.354817253334005
2017-03-08,118.80809185347185,126.67855654681938,-7.870464693347529
2017-03-09,118.42536905412794,125.28745818793998,-6.8620891338120344
2017-03-13,120.06560962274467,126.06997028557736,-6.004360662832681
2017-03-14,119.73756150902133,126.93939684919644,-7.2018353401751085
2017-03-15,120.88572990705303,126.67855654681938,-5.792826639766346
2017-03-16,121.9792236194642,128.33050401756967,-6.351280398105473
2017-03-20,122.30727173318753,128.59134431994673,-6.284072586759194
2017-03-21,121.7058501913614,130.24332702867227,-8.537476837310862
2017-03-22,122.03389830508475,129.0260752207439,-6.992176915659158
2017-03-23,121.54182613449973,129.28691552312097,-7.745089388621238
2017-03-27,120.66703116457082,129.0260752207439,-8.35904405617309
2017-03-28,121.48715144887917,129.11301611520705,-7.625864666327871
2017-03-29,121.86987424822308,128.67831164289132,-6.808437394668232
2017-03-30,122.14324767632587,128.5044034254836,-6.361155749157717
2017-04-05,121.86987424822308,129.80856969939364,-7.93869545117056
2017-04-06,122.41662110442866,129.37383879859647,-6.957217694167809
2017-04-10,120.1749589939858,129.0260752207439,-8.851116226758108
2017-04-11,119.68288682340076,128.5044034254836,-8.821516602082824
2017-04-12,119.40951339529798,128.76526134684826,-9.355747951550285
2017-04-13,118.04264625478405,129.37383879859647,-11.33119254381242
2017-04-17,119.57353745215966,127.98273163022326,-8.4091941780636
2017-04-18,118.97211591033353,127.98273163022326,-9.010615719889728
2017-04-19,118.37069436850739,126.59162446185005,-8.220930093342659
2017-04-20,119.30016402405687,126.59162446185005,-7.291460437793177
2017-04-24,120.50300710770914,128.06969895316786,-7.56669184545872
2017-04-25,121.76052487698196,129.28691552312097,-7.526390646139006
2017-04-26,122.3619464188081,129.63472314844262,-7.272776729634515
2017-04-27,122.744669218152,129.54771177802894,-6.803042559876943
2017-05-02,122.41662110442866,130.7649988239326,-8.34837771950393
2017-05-03,122.744669218152,131.37362032314985,-8.628951104997853
2017-05-04,121.86987424822308,131.54745806460707,-9.677583816383986
2017-05-08,120.99507927829416,131.6343901495764,-10.639310871282248
2017-05-09,122.14324767632587,132.0691386693612,-9.925890993035324
2017-05-10,122.14324767632587,132.5908104646215,-10.447562788295642
2017-05-11,122.03389830508475,133.02553255592488,-10.991634250840136
2017-05-15,122.30727173318753,133.02553255592488,-10.71826082273735
2017-05-16,121.81519956260252,133.02553255592488,-11.210332993322368
2017-05-17,121.21377802077639,132.6777601685785,-11.4639821478021
2017-05-18,121.10442864953527,131.98224182236711,-10.87781317283185
2017-05-22,121.81519956260252,132.24304688676892,-10.427847324166407
2017-05-23,122.90869327501368,132.764683444054,-9.855990169040311
2017-05-24,123.34609075997814,132.6777601685785,-9.331669408600348
2017-05-25,122.63531984691089,133.8949943575192,-11.25967451060832
2017-05-31,122.41662110442866,133.02553255592488,-10.608911451496226
2017-06-01,123.7834882449426,133.72108614011148,-9.937597895168878
2017-06-02,124.1662110442865,134.24273150689035,-10.076520462603852
2017-06-05,125.31437944231821,135.63389153222644,-10.31951208990823
2017-06-06,124.71295790049207,135.5469418282695,-10.833983927777425
2017-06-07,125.31437944231821,135.5469418282695,-10.232562385951283
2017-06-08,125.04100601421543,136.06858719504837,-11.02758118083294
2017-06-12,124.54893384363041,134.1558434693901,-9.606909625759698
2017-06-13,122.3619464188081,134.32971644882258,-11.967770030014478
2017-06-14,122.3619464188081,133.63416286463595,-11.272216445827851
2017-06-15,124.00218698742482,133.72108614011148,-9.71889915268666
2017-06-19,125.53307818480044,136.59025899030868,-11.057180805508239
2017-06-20,126.57189721159104,138.155256757102,-11.583359545510959
2017-06-21,127.82941498086386,138.32917378400356,-10.499758803139699
2017-06-22,127.6653909240022,138.6769285523623,-11.011537628360117
2017-06-26,129.14160743575724,141.54611902154713,-12.40451158578989
2017-06-27,127.28266812465829,141.37223723262085,-14.08956910796256
2017-06-28,127.88408966648443,140.06805333972315,-12.183963673238722
2017-06-29,127.7747402952433,140.24198798561233,-12.467247690369021
2017-07-03,127.33734281027884,139.89420678877212,-12.556863978493283
2017-07-04,127.55604155276107,139.11168588164094,-11.555644328879865
2017-07-05,128.59486057955166,140.415852155551,-11.82099157599933
2017-07-06,127.88408966648443,139.80724827532134,-11.923158608836914
2017-07-10,129.25095680699837,139.72027214288295,-10.469315335884573
2017-07-11,130.94587206123566,141.80696813341802,-10.861096072182363
2017-07-12,131.60196828868234,141.80696813341802,-10.204999844735681
2017-07-13,132.14871514488792,142.93723499941416,-10.788519854526243
2017-07-17,134.55440131219245,142.93723499941416,-8.382833687221705
2017-07-18,135.21049753963916,143.2850250057482,-8.074527466109032
2017-07-19,135.0464734827775,143.80670561050232,-8.760232127724834
2017-07-20,134.93712411153638,143.71979995401443,-8.782675842478056
2017-07-24,136.960087479497,143.11116964530336,-6.151082165806372
2017-07-25,137.6161837069437,143.37195709071753,-5.755773383773828
2017-07-26,138.70967741935485,142.85030291444482,-4.140625495089978
2017-07-27,136.52268999453253,144.32834216778738,-7.805652173254856
2017-07-31,137.56150902132313,142.67568112803806,-5.114172106714932
2017-08-01,139.311098961181,143.4649060599627,-4.153807098781698
2017-08-02,138.21760524876981,144.69262354654364,-6.475018297773829
2017-08-03,138.76435210497542,144.16645009994372,-5.402097994968301
2017-08-07,139.0377255330782,145.4818044309992,-6.444078897921003
2017-08-08,137.06943685073813,145.3941411580432,-8.324704307305069
2017-08-09,134.82777474029524,144.07874277951862,-9.25096803922338
2017-08-10,136.41334062329142,143.11410320674383,-6.700762583452416
2017-08-14,135.81191908146528,141.62332542534438,-5.811406343879099
2017-08-15,136.13996719518863,142.58796499811916,-6.44799780293053
2017-08-16,137.45215965008202,142.06180036101307,-4.609640710931046
2017-08-17,136.63203936577366,143.20182814615654,-6.569788780382879
2017-08-21,137.6161837069437,142.14952530042575,-4.533341593482049
2017-08-22,138.32695462001095,143.5525693329187,-5.225614712907742
2017-08-23,140.18589393110992,143.37721635852526,-3.1913224274153436
2017-08-24,140.7326407873155,144.7803220574749,-4.047681270159416
2017-08-28,141.06068890103882,144.7803220574749,-3.719633156436089
2017-08-29,142.3728813559322,144.3418823597815,-1.9690010038492858
2017-08-30,142.48223072717332,145.0433823522934,-2.5611516251200896
2017-08-31,143.4117003827228,145.4818044309992,-2.0701040482763915
2017-09-04,146.09075997813014,145.3064778850872,0.7842820930429468
2017-09-05,145.05194095133953,145.4818044309992,-0.429863479659673
2017-09-06,144.0677966101695,144.8679853304309,-0.8001887202614171
2017-09-07,145.65336249316567,144.25415742036878,1.3992050727968888
2017-09-11,145.98141060688903,144.7803220574749,1.2010885494141235
2017-09-12,144.94259158009842,145.3064778850872,-0.3638863049887675
2017-09-13,146.74685620557682,144.3418823597815,2.4049738457953254
2017-09-14,146.96555494805907,144.42951920425605,2.536035743803012
2017-09-18,147.62165117550575,145.83259847472425,1.7890527007814967
2017-09-19,147.23892837616185,145.1310280062618,2.107900369900051
2017-09-20,149.20721705850193,144.16645009994372,5.040766958558208
2017-09-21,146.8015308911974,145.0433823522934,1.7581485389039813
2017-09-25,140.40459267359213,141.97412827856323,-1.5695356049710938
2017-09-26,143.84909786768728,140.83414454088881,3.0149533267984623
2017-09-27,144.0677966101695,141.53565334289456,2.5321432672749324
2017-09-28,142.91962821213778,141.00953275325753,1.9100954588802495
2017-09-29,145.2159650082012,141.44799006993858,3.7679749382626255
2017-10-02,148.49644614543467,142.93876785133804,5.5576782940966325
2017-10-05,148.93384363039914,143.5525693329187,5.381274297480445
2017-10-11,151.2848551120831,146.27108221988672,5.0137728921963856
2017-10-12,151.88627665390925,147.6741526808611,4.212123973048136
2017-10-16,150.9021323127392,148.20031731796723,2.701814994771979
2017-10-17,150.95680699835975,147.8495232742422,3.107283724117565
2017-10-18,154.018589393111,148.37566148286686,5.64292791024414
2017-10-19,154.23728813559322,148.9018349294668,5.335453206126431
2017-10-23,155.49480590486604,148.20031731796723,7.294488586898808
2017-10-24,154.7840349917988,148.0249202961047,6.75911469569408
2017-10-25,156.36960087479497,147.93721297567964,8.432387899115326
2017-10-26,154.1279387643521,147.76185119179237,6.366087572559735
2017-10-30,157.68179332968836,148.98954224989185,8.692251079796506
2017-10-31,158.6659376708584,149.42797313809146,9.237964532766938
2017-11-01,157.57244395844725,149.25264659217947,8.319797366267778
2017-11-02,157.57244395844725,148.72647314557952,8.845970812867733
2017-11-06,157.40841990158557,148.81414522802933,8.594274673556242
2017-11-07,158.72061235647897,149.60340539792924,9.11720695854973
2017-11-08,155.27610716238382,148.98954224989185,6.2865649124919685
2017-11-09,156.2055768179333,148.0249202961047,8.180656521828581
2017-11-13,156.36960087479497,147.8495232742422,8.520077600552781
2017-11-14,157.51776927282668,147.58646297942366,9.931306293403026
2017-11-15,157.353745215965,146.09571162650565,11.258033589459359
2017-11-16,159.5954073264079,146.6218410256365,12.973566300771381
2017-11-20,160.79825041006015,147.32339387511132,13.474856534948827
2017-11-21,160.25150355385458,148.6387834441421,11.612720109712484
2017-11-22,161.07162383816294,149.3403186746293,11.731305163533648
2017-11-23,162.16511755057408,149.42797313809146,12.737144412482621
2017-11-27,161.01694915254237,147.58646297942366,13.430486173118709
2017-11-28,161.45434663750683,146.6218410256365,14.832505611870317
2017-11-29,161.67304537998908,146.7972116190176,14.875833760971489
2017-11-30,159.86878075451068,144.25415742036878,15.614623334141896
2017-12-04,153.79989065062875,145.3941411580432,8.405749492585556
2017-12-05,148.93384363039914,144.25415742036878,4.679686210030354
2017-12-06,147.0202296336796,141.79875768518215,5.221471948497452
2017-12-07,150.62875888463643,141.8864473866196,8.742311498016818
2017-12-11,152.5970475669765,142.93876785133804,9.658279715638457
2017-12-12,153.19846910880264,141.97412827856323,11.224340830239413
2017-12-13,152.8704209950793,142.06180036101307,10.808620634066216
2017-12-14,151.77692728266814,143.37721635852526,8.39971092414288
2017-12-18,152.2143247676326,142.41258559524428,9.801739172388324
2017-12-19,153.7452159650082,141.71106798374473,12.034147981263487
2017-12-20,153.30781848004375,142.14952530042575,11.158293179618
2017-12-21,152.81574630945872,142.06180036101307,10.753945948445647
2017-12-25,148.4417714598141,142.85106053091295,5.59071092890116
2017-12-26,149.4805904866047,141.44799006993858,8.032600416666128
2017-12-27,151.88627665390925,141.8864473866196,9.999829267289641
2017-12-28,152.4876981957354,143.2895090381002,9.198189157635198
2018-01-02,155.5494805904866,144.8679853304309,10.681495260055698
2018-01-03,157.90049207217058,146.18337489946165,11.717117172708924
2018-01-04,157.02569710224168,146.44643519428018,10.579261907961495
2018-01-08,154.94805904866047,147.49878208748004,7.449276961180431
2018-01-09,152.3236741388737,147.58646297942366,4.737211159450055
2018-01-10,152.26899945325314,146.8848925109612,5.384106942291936
2018-01-11,153.85456533624932,146.27108221988672,7.583483116362601
2018-01-15,155.65882996172772,148.46336880329193,7.195461158435791
2018-01-16,156.15090213231275,149.07721433234167,7.073687799971083
2018-01-17,155.98687807545107,149.3403186746293,6.646559400821786
2018-01-18,155.76817933296886,151.35719942667814,4.41097990629072
2018-01-22,155.98687807545107,154.25108290702724,1.7357951684238344
2018-01-23,157.57244395844725,154.86496367405226,2.7074802843949897
2018-01-24,156.91634773100054,152.9356845285027,3.980663202497851
2018-01-25,158.22854018589393,153.37415065467752,4.8543895312164125
2018-01-29,158.22854018589393,153.91160025336103,4.316939932532904
2018-01-30,159.5954073264079,152.1125606643768,7.482846662031108
2018-01-31,158.5565882996173,152.2924505280851,6.264137771532177
2018-02-01,157.90049207217058,153.3718778052732,4.528614266897392
2018-02-05,145.32531437944232,150.40339553129616,-5.078081151853837
2018-02-06,149.15254237288136,143.29703234581845,5.8555100270629055
2018-02-07,146.9108802624385,145.09608955379034,1.814790708648161
2018-02-08,145.1066156369601,145.0061622409238,0.10045339603630055
2018-02-21,151.39420448332422,146.6252943472121,4.768910136112112
2018-02-22,152.37834882449425,145.72577455271997,6.652574271774284
2018-02-26,153.41716785128486,148.24452335793237,5.172644493352493
2018-03-01,153.41716785128486,147.07508948243344,6.342078368851418
2018-03-05,154.34663750683436,145.27601465547392,9.07062285136044
2018-03-06,154.4013121924549,147.79472822271106,6.606583969743838
2018-03-07,157.08037178786222,147.16505203327523,9.915319754586989
2018-03-08,156.4789502460361,148.87415549989913,7.6047947461369745
2018-03-12,160.30617823947514,151.39291311460534,8.91326512486981
2018-03-13,159.704756697649,152.83217297617296,6.8725837214760475
2018-03-14,160.57955166757793,151.66276552915545,8.91678613842248
2018-03-15,159.704756697649,151.57283821628894,8.13191848136006
2018-03-19,160.0874794969929,150.85317304752985,9.234306449463048
2018-03-20,160.68890103881904,150.76321049668806,9.92569054213098
2018-03-21,159.65008201202843,150.85317304752985,8.796908964498584
2018-03-22,156.31492618917443,150.31343298045437,6.001493208720063
2018-03-26,158.5565882996173,147.8847260115281,10.671862288089187
2018-03-27,157.40841990158557,150.04358056590425,7.364839335681324
2018-03-28,159.10333515582286,147.97465332439464,11.128681831428224
2018-03-29,159.86878075451068,147.70480090984452,12.163979844666159
2018-03-30,160.25150355385458,149.0540806015827,11.197422952271864
2018-04-02,159.37670858392565,147.97465332439464,11.40205525953101
2018-04-09,160.0874794969929,147.8847260115281,12.202753485464797
2018-04-10,159.86878075451068,148.4244132216407,11.44436753286999
2018-04-11,161.01694915254237,149.0540806015827,11.962868550959655
2018-04-12,161.5090213231274,148.4244132216407,13.084608101486708
2018-04-16,159.43138326954622,148.0645982562488,11.36678501329743
2018-04-17,161.83706943685075,146.44543091198523,15.391638524865527
2018-04-18,162.98523783488247,146.80523706788333,16.180000766999143
2018-04-19,160.0874794969929,148.69428325517845,11.39319624181445
2018-04-23,153.52651722252597,143.83677241289394,9.689744809632032
2018-04-24,151.72225259704757,143.11712486312248,8.605127733925087
2018-04-25,150.19136139967196,142.66737377537024,7.523987624301725
2018-04-26,153.0891197375615,142.2175610211613,10.871558716400216
2018-05-02,155.8228540185894,142.84724602009092,12.975607998498475
2018-05-03,154.94805904866047,141.31803241717535,13.630026631485123
2018-05-07,157.90049207217058,143.0271711217745,14.873320950396078
2018-05-08,159.43138326954622,143.9267261542419,15.504657115304326
2018-05-09,160.57955166757793,144.73630101687988,15.843250650698053
2018-05-10,159.26735921268454,145.09608955379034,14.171269658894204
2018-05-14,165.06287588846365,148.4244132216407,16.63846266682296
2018-05-15,164.13340623291415,146.89518199973747,17.23822423317668
2018-05-16,161.56369600874797,147.07508948243344,14.488606526314527
2018-05-17,161.56369600874797,146.08563356558096,15.478062443167005
2018-05-21,166.10169491525426,147.6148207400151,18.486874175239166
2018-05-22,163.91470749043194,147.07508948243344,16.839618007998496
2018-05-23,166.32039365773647,146.3554507421558,19.96494291558068
2018-05-24,168.8901038819027,146.71529213602915,22.17481174587354
2018-05-28,170.96774193548387,147.8847260115281,23.08301592395577
2018-05-29,170.74904319300165,147.25502339361083,23.494019799390827
2018-05-30,171.62383816293058,144.64632084705045,26.977517315880135
2018-05-31,172.71733187534173,145.27601465547392,27.441317219867813
2018-06-04,174.52159650082012,148.60430308534902,25.917293415471107
2018-06-05,177.69272826681248,148.4244132216407,29.26831504517179
2018-06-06,179.00492072170587,149.8636730832083,29.14124763849756
2018-06-07,176.81793329688358,150.13352549775843,26.684407799125154
2018-06-11,177.31000546746856,148.69428325517845,28.61572221229011
2018-06-12,177.69272826681248,148.4244132216407,29.26831504517179
2018-06-13,176.1071623838163,149.32396825410808,26.78319412970822
2018-06-14,178.51284855112084,147.07508948243344,31.4377590686874
2018-06-19,172.8813559322034,145.0061622409238,27.875193691279605
2018-06-20,173.70147621651176,146.6252943472121,27.07618186929966
2018-06-21,170.4209950792783,146.17552564047222,24.245469438806083
2018-06-25,171.24111536358666,145.54586707002403,25.695248293562628
2018-06-26,170.91306724986333,145.18606091412593,25.7270063357374
2018-06-27,171.8425369054128,144.64632084705045,27.196216058362353
2018-06-28,175.45106615636962,144.0166358481208,31.434430308248807
2018-07-02,176.70858392564244,145.8157459130556,30.89283801258685
2018-07-03,177.58337889557134,145.9956357767639,31.587743118807452
2018-07-04,174.13887370147623,146.44543091198523,27.693442789491
2018-07-05,174.52159650082012,145.27601465547392,29.24558184534621
2018-07-09,178.62219792236195,147.97465332439464,30.64754459796731
2018-07-10,176.5992345544013,148.3344506707989,28.264783883602405
2018-07-11,180.1530891197376,146.98514455057926,33.16794456915832
2018-07-12,182.34007654455988,148.69428325517845,33.64579328938143
2018-07-16,181.19190814652816,149.32396825410808,31.867939892420083
2018-07-17,180.42646254784034,148.51437577248248,31.912086775357864
2018-07-18,179.55166757791147,149.41391318596226,30.137754391949215
2018-07-19,178.34882449425913,149.8636730832083,28.485151411050822
2018-07-23,179.38764352104977,153.3809163459277,26.00672717512208
2018-07-24,179.49699289229088,153.65300637190688,25.843986520383993
2018-07-25,180.20776380535813,153.7437265392168,26.464037266141332
2018-07-26,181.7933296883543,154.19723928082817,27.596090407526134
2018-07-30,176.54455986878077,155.19494969338558,21.349610175395185
2018-07-31,178.07545106615638,155.19494969338558,22.880501372770794
2018-08-01,174.35757244395845,156.28341551122813,18.074156932730318
2018-08-02,175.66976489885187,153.92513163586133,21.744633262990533
2018-08-06,176.05248769819576,155.46711019531529,20.585377502880476
2018-08-07,176.16183706943687,155.10426476405092,21.057572305385946
2018-08-08,175.7244395844724,156.28341551122813,19.44102407324428
2018-08-09,173.81082558775287,156.28341551122813,17.527410076524745
2018-08-13,170.85839256424276,152.2924505280851,18.56594203615765
2018-08-14,168.28868234007655,153.3809163459277,14.90776599414886
2018-08-15,169.60087479496994,151.929640334796,17.671234460173935
2018-08-16,169.43685073810826,152.02034288311827,17.416507854989987
2018-08-20,170.5303444505194,152.2924505280851,18.237893922434296
2018-08-21,169.21815199562604,153.3809163459277,15.837235649698357
2018-08-22,169.81957353745216,153.56232144257223,16.25725209487993
2018-08-23,169.3821760524877,154.28794182915044,15.094234223337253
2018-08-27,172.8813559322034,155.19494969338558,17.686406238817824
2018-08-28,174.46692181519958,156.46480298888505,18.00211882631453
2018-08-29,175.12301804264627,158.27895966925635,16.844058373389913
2018-08-30,176.54455986878077,158.82315734020239,17.72140252857838
2018-09-03,175.61509021323127,156.8276308011618,18.787459412069467
2018-09-04,175.45106615636962,157.82537645169447,17.625689704675153
2018-09-05,173.70147621651176,157.82537645169447,15.876099764817297
2018-09-06,171.67851284855112,156.91836858745933,14.760144261091796
2018-09-10,167.14051394204483,156.01132548524893,11.129188456795902
2018-09-11,164.51612903225808,155.37635479003012,9.139774242227958
2018-09-12,164.6254784034992,155.19494969338558,9.430528710113606
2018-09-13,167.63258611262987,154.10653673250587,13.526049380123993
2018-09-17,163.9693821760525,155.73920022129448,8.230181954758024
2018-09-18,164.68015308911976,154.92285966740636,9.757293421713399
2018-09-19,161.34499726626572,156.28341551122813,5.061581755037594
2018-09-20,163.42263531984693,155.82990276961675,7.592732550230181
2018-09-25,161.8917441224713,158.00679916732665,3.884944955144647
2018-09-26,161.5090213231274,157.6439713550499,3.8650499680775
2018-09-27,160.90759978130126,158.46029428995038,2.4473054913508747
2018-10-01,161.2356478950246,158.46029428995038,2.77535360507423
2018-10-02,158.61126298523783,156.10204565255884,2.509217332678986
2018-10-03,157.1350464734828,155.92057007996377,1.2144763935190213
2018-10-04,151.44887916894479,154.01579894620835,-2.566919777263564
2018-10-08,148.332422088573,150.56903163401134,-2.2366095454383412
2018-10-11,144.12247129579006,140.41019646052158,3.712274835268488
2018-10-15,144.55986878075453,143.67552343809876,0.884345342655763
2018-10-16,145.5986878075451,143.85692853474333,1.7417592728017723
2018-10-17,144.77856752323675,144.03836886936313,0.7401986538736196
2018-10-18,144.12247129579006,143.58484731825794,0.537623977532121
2018-10-22,142.81027884089667,143.67552343809876,-0.8652445972020928
2018-10-23,143.08365226899946,141.04512310827133,2.0385291607281317
2018-10-24,139.69382176052488,140.41019646052158,-0.7163746999966918
2018-10-25,137.56150902132313,136.96342033883076,0.5980886824923743
2018-10-29,138.21760524876981,137.41693308044213,0.8006721683276794
2018-10-30,142.09950792782942,137.77979613069414,4.319711797135284
2018-10-31,144.28649535265174,140.6823041054884,3.604191247163328
2018-11-01,145.27063969382178,142.22426504595472,3.0463746478670544
2018-11-05,142.91962821213778,141.95211335351883,0.967514858618955
2018-11-06,145.2159650082012,141.49860061190745,3.7173643962937604
2018-11-07,145.70803717878624,142.22426504595472,3.4837721328315183
