rebalance_date,rank,symbol,name,score,residual_z,momentum,volatility
2020-08-31,2,2454.TW,聯發科,2.706493301710038,-2.476139019409714,0.8467352724574653,0.44002042039859535
2020-08-31,3,2886.TW,兆豐金,1.0696773179152959,-1.0567651996725616,0.11221037378970466,0.17574341722441433
2020-08-31,4,2303.TW,聯電,0.6976047820384675,-0.4716426056461583,0.7829991456691701,0.3205834972793352
2020-08-31,5,2308.TW,台達電,0.6630194560462019,-0.5831410941940346,0.3552316511695188,0.29635144038109523
2020-12-01,1,2412.TW,中華電,1.0835316604363137,-1.0997706114650898,-0.0036819660329691084,0.09966841944824659
2020-12-01,2,2330.TW,台積電,0.9305107097962645,-0.7753319874178767,0.5724599452285111,0.3012150563439408
2020-12-01,3,2454.TW,聯發科,0.8732388805731203,-0.6936481708069773,0.7027739055459918,0.44253438116636123
2020-12-01,4,2886.TW,兆豐金,0.5810709028515858,-0.6154211785061865,-0.021890021927491232,0.17792511986652515
2020-12-01,5,2382.TW,廣達,0.550396080556159,-0.49674263280973896,0.27004562137652854,0.27241679823576603
2021-03-11,1,2308.TW,台達電,2.0555246658124324,-1.7823856369617834,0.9229205555692346,0.33255443732388773
2021-03-11,2,2303.TW,聯電,1.9011781561948284,-1.224724956280606,2.133948099263207,0.46952423218600015
2021-03-11,3,2330.TW,台積電,1.313069937366589,-1.03565516687954,0.9276336782629455,0.31504677936654546
2021-03-11,4,2454.TW,聯發科,1.285750515349608,-0.8832273908174036,1.3461133000097316,0.45744353647467767
2021-03-11,5,2317.TW,鴻海,-0.009352007843646988,0.13906787943870122,0.49738079280098746,0.2957827059019425
2021-06-15,1,2382.TW,廣達,1.904180927400399,-1.8415630806862326,0.28677521553281715,0.2516898581487977
2021-06-15,2,2303.TW,聯電,1.1297284559089364,-0.3258990613695132,2.5212584751328064,0.5240738117137264
2021-06-15,3,2330.TW,台積電,0.8572138765978632,-0.5101571607939729,1.1083947668565712,0.272543017306064
2021-06-15,4,2454.TW,聯發科,0.4418914905402648,-0.105231707776105,1.1553191565869896,0.45134614694191033
2021-06-15,5,2881.TW,富邦金,0.30259362415949626,-0.054527534404474984,0.8236479223942825,0.26807122055318394
2021-09-10,1,2412.TW,中華電,1.8253859322693067,-1.821231361803967,0.053019394600168246,0.09601478429812785
2021-09-10,2,3711.TW,日月光投控,1.4498975115232595,-1.1326956765182432,1.0640533269324997,0.36811219614239055
2021-09-10,3,2308.TW,台達電,1.0106633589749368,-0.9118631691440613,0.4144331862695334,0.30834283575640786
2021-09-10,4,2454.TW,聯發科,0.8803947330988522,-0.7183780487836746,0.6328151505097901,0.39645745575499247
2021-09-10,5,2317.TW,鴻海,0.8444380557018436,-0.7416276885714467,0.431544461892287,0.32153463021268963
2021-12-13,1,2317.TW,鴻海,0.9209138289603118,-0.8566953014710028,0.3228551143050771,0.3252050834497867
2021-12-13,2,2330.TW,台積電,0.6664963958902568,-0.6034108540227431,0.28154268741165467,0.23636265817710253
2021-12-13,3,3711.TW,日月光投控,0.6269959168181883,-0.5490511532708985,0.3899868904606181,0.39033765409284354
2021-12-13,4,2881.TW,富邦金,0.5345931948066256,-0.24329514521068077,0.9536007091963332,0.28308132415181175
2021-12-13,5,2303.TW,聯電,0.37459781476004256,-0.22812466704390194,0.6188862206678578,0.4675801967840642
2022-03-23,1,2454.TW,聯發科,1.3641720664986923,-1.3633209111586964,0.17385641954410236,0.39999061000293257
